code;email;name
110370;Besnik.Jakupi@salt.ch;Spider.Web.GmbH
110390;Emir.Mustafa@salt.ch;go4mobile.ag
110395;Ludovic.Girardin@salt.ch;Tech..phone.Sàrl
110404;Gianni.Cartolano@salt.ch;Ticinomedia.Sagl
110414;Ludovic.Girardin@salt.ch;Mobilezone.SA.Payerne
110429;Gianni.Cartolano@salt.ch;Post.CH.AG.Glattpark.Opfikon
110433;Lucas.Amigo@salt.ch;Novatel
110440;Ludovic.Girardin@salt.ch;Mobilezone.SA.Genève.Petit.Lancy.EKZ
110464;Emir.Mustafa@salt.ch;BR.Trade.&.Consulting.GmbH
110500;Emir.Mustafa@salt.ch;Art.Computer.SA
110501;Ludovic.Girardin@salt.ch;Art.Computer.SA
110502;Ludovic.Girardin@salt.ch;Art.Computer.SA
110514;Ludovic.Girardin@salt.ch;NGT.New.Generation.Telecom.SA
110536;Ludovic.Girardin@salt.ch;Digirama.AG
110567;Besnik.Jakupi@salt.ch;Borrini.Multimedia
110538;Besnik.Jakupi@salt.ch;Peter.Heller.TVVideoHifi
110581;Lucas.Amigo@salt.ch;HagenGasser.GmbH
110556;Lucas.Amigo@salt.ch;amritronic.GmbH
110558;Lucas.Amigo@salt.ch;TeleLocher.AG
110569;Lucas.Amigo@salt.ch;Jakob.Rüdisüli.AG
110571;Lucas.Amigo@salt.ch;Expert.Frank.GmbH
110624;Besnik.Jakupi@salt.ch;natelo.AG.Emmenbrücke
110631;Lucas.Amigo@salt.ch;pqmobile.GmbH
110632;Gianni.Cartolano@salt.ch;Post.CH.AG.Dübendorf.3.Insiderpark
110633;Emir.Mustafa@salt.ch;Post.CH.AG.Bern.1.PostParc
110634;Emir.Mustafa@salt.ch;MondoMobile.di.Yankov
110635;Emir.Mustafa@salt.ch;SinMédia.Macabrey
110693;Besnik.Jakupi@salt.ch;Post.CH.AG.Zug.Laubenhof
110713;Besnik.Jakupi@salt.ch;TKS.TELECOM.Bühler.Stephan
110714;Emir.Mustafa@salt.ch;Handyapotheke.Mogulan.Peethamparam
110715;Lucas.Amigo@salt.ch;codename.AG
110725;Besnik.Jakupi@salt.ch;Euro.Computer.Ramesch.GmbH
110767;Uwe.Raulf@salt.ch;LAS.Julien.Chanrion.110767
110771;Uwe.Raulf@salt.ch;BLS.Benjamin.Mottet.110771
110778;Julien.Chanrion@salt.ch;AMES.NordCentral.2
110787;Julien.Chanrion@salt.ch;LAS.Eneas.Vargas.110787
110789;Julien.Chanrion@salt.ch;AMES.18
110790;Julien.Chanrion@salt.ch;AMES.19
110806;Christian.Aveni@salt.ch;LAS.Filomena.Cariola.110806
110815;Christian.Aveni@salt.ch;SBS.Sabrina.Romano.110815
110816;Christian.Aveni@salt.ch;AM.Raphael.Widmer.110816
110830;Lucas.Amigo@salt.ch;STelekommunikation.by.Sinisa.Gazic
110837;Emir.Mustafa@salt.ch;Jamois.Felicity
110866;Lucas.Amigo@salt.ch;Swiss.Mobile.GmbH
110922;Besnik.Jakupi@salt.ch;Mobilezone.AG.Luzern.Bahnhof.EKZ
110925;Lucas.Amigo@salt.ch;Uneltech.Electronic.AG
110927;Emir.Mustafa@salt.ch;XtremPhone.Sàrl
110932;Besnik.Jakupi@salt.ch;Handyshop.Swiss
110958;Gianni.Cartolano@salt.ch;Phonext.di.Rizza.Luigi.e.Gian.Franco
110960;Lucas.Amigo@salt.ch;AST.SWISS.AG
110968;Ludovic.Girardin@salt.ch;Colarelli.Sàrl
110971;Ludovic.Girardin@salt.ch;GRAU.Electricité.SA
110981;Ludovic.Girardin@salt.ch;XperPhone.Sàrl
111005;Besnik.Jakupi@salt.ch;iHelper.GmbH
111013;Lucas.Amigo@salt.ch;Data.Quest.AG.Corporate.Business.Unit
111017;Lucas.Amigo@salt.ch;Mobile.Einsiedeln.ag
111021;Ludovic.Girardin@salt.ch;Speed.Reparation.Margjoni
111074;Gianni.Cartolano@salt.ch;Post.CH.AG.Zürich.25.Urania
111095;Lucas.Amigo@salt.ch;Xinnomix.GmbH
111108;Lucas.Amigo@salt.ch;iTSPOT.GmbH
111127;Emir.Mustafa@salt.ch;mobile4business.AG
111275;Besnik.Jakupi@salt.ch;WALFRA.Computer.GmbH
111294;Ludovic.Girardin@salt.ch;écophone,.Solav.Omar
111296;Besnik.Jakupi@salt.ch;natelo.AG.Muri
111314;Emir.Mustafa@salt.ch;VoipTel.Service.Sagl
111316;Gianni.Cartolano@salt.ch;AD.Tech.Sagl
111320;Besnik.Jakupi@salt.ch;Gega.Phone.GmbH
111324;Lucas.Amigo@salt.ch;Hellocom.AG
111328;Lucas.Amigo@salt.ch;Chexter.GmbH
111338;Lucas.Amigo@salt.ch;WinLux.GmbH
111340;Ludovic.Girardin@salt.ch;FairRepair.Malo
111341;Lucas.Amigo@salt.ch;DÄLLENBACH.Kommunikations.und.Veranstaltungstechnik.GmbH
111350;Besnik.Jakupi@salt.ch;Maurer.AG.Multimedia.Sound.Vision
111351;Lucas.Amigo@salt.ch;PhoneStore.Communications.GmbH.Baar
114754;Besnik.Jakupi@salt.ch;Clar.IT.Service.GmbH
114762;Besnik.Jakupi@salt.ch;Data.Quest.AG
114772;Besnik.Jakupi@salt.ch;T.A.Mobile.Stambolija
114781;Besnik.Jakupi@salt.ch;Valora.Schweiz.AG
114783;Emir.Mustafa@salt.ch;Giuseppe.Vaccarella.z.Hd..DDM.Group
114784;Gianni.Cartolano@salt.ch;TCL.Telecom.Center.Lugano.Sagl
114785;Emir.Mustafa@salt.ch;Globali.Mobile.GmbH
114787;Gianni.Cartolano@salt.ch;Mobilezone.AG.Zürich.Shopville.Hauptbahnhof.EKZ
114788;Besnik.Jakupi@salt.ch;Mobilezone.AG.Ebikon.Mall.of.Switzerland.EKZ
114789;Gianni.Cartolano@salt.ch;Phone.Style.di.Luisito.Capra
114793;Ludovic.Girardin@salt.ch;Mobilezone.AG.Centre.Manor.Monthey
114797;Besnik.Jakupi@salt.ch;Handy.Shop.Emmen.GmbH
114798;Besnik.Jakupi@salt.ch;natelo.AG.Küssnacht
114800;Lucas.Amigo@salt.ch;PhoneStore.Communications.GmbH.Einsiedeln
114805;Besnik.Jakupi@salt.ch;Mobilezone.AG.RischRotkreuz
114823;Lucas.Amigo@salt.ch;Arena.Tech.AG
114824;Emir.Mustafa@salt.ch;alao.AG
114825;Lucas.Amigo@salt.ch;Roner.&.Partner.Scrl
10610;Lars.Keller@salt.ch;Direct.Sales.Internal
10616;Lars.Keller@salt.ch;Direct.Sales.Internal
10617;Lars.Keller@salt.ch;Direct.Sales.Internal
10618;Lars.Keller@salt.ch;Direct.Sales.Internal
10619;Lars.Keller@salt.ch;Direct.Sales.Internal
10620;Lars.Keller@salt.ch;Direct.Sales.External
10621;Lars.Keller@salt.ch;Direct.Sales.External
10622;Lars.Keller@salt.ch;Direct.Sales.External
10623;Lars.Keller@salt.ch;Direct.Sales.External
10624;Lars.Keller@salt.ch;Direct.Sales.External
10625;Lars.Keller@salt.ch;Direct.Sales.External
10626;Lars.Keller@salt.ch;Direct.Sales.External
10627;Lars.Keller@salt.ch;Direct.Sales.External
10628;Lars.Keller@salt.ch;Direct.Sales.External
10629;Lars.Keller@salt.ch;Direct.Sales.External
114834;Christian.Aveni@salt.ch;BLS.Jonathan.Gaillard.114834
114835;Christian.Aveni@salt.ch;AM.Sylvain.Mento.114835
114836;Christian.Aveni@salt.ch;AM.Patrik.Dettling.114836
114837;Christian.Aveni@salt.ch;AM.Ismail.Yücel.114837
114839;Christian.Aveni@salt.ch;AM.Rodolphe.Adam.114839
114840;Christian.Aveni@salt.ch;New.B2B.DSF
114841;Christian.Aveni@salt.ch;New.B2B.DSF
114842;Christian.Aveni@salt.ch;New.B2B.DSF
114843;Lucas.Amigo@salt.ch;Mobile.World.ZH.GmbH
114845;Emir.Mustafa@salt.ch;Mobilezone.AG.BEA
114847;Gianni.Cartolano@salt.ch;Moovie.Mura.Swiss.Technology
114848;Emir.Mustafa@salt.ch;Revendo.AG
114854;martin.keller2@salt.ch;4G.Consulting.&.Communications.SA.114854
114855;Ludovic.Girardin@salt.ch;MULTITEL.SA
114856;Ludovic.Girardin@salt.ch;Multitel.Genève.Sàrl
114857;Ludovic.Girardin@salt.ch;Multitel.Rolle.Sàrl
114858;Ludovic.Girardin@salt.ch;Multitel.Morges
114859;Ludovic.Girardin@salt.ch;Privatel.SA.Lonay
114860;Ludovic.Girardin@salt.ch;Privatel.SA.Renens
114861;martin.keller2@salt.ch;MULTITEL.SA
114862;martin.keller2@salt.ch;Multitel.Genève.Sàrl
114863;martin.keller2@salt.ch;Multitel.Rolle.Sàrl
114864;martin.keller2@salt.ch;Multitel.Morges
114865;martin.keller2@salt.ch;Privatel.SA.Lonay
114866;martin.keller2@salt.ch;Privatel.SA.Renens
114868;martin.keller2@salt.ch;Lidl.Schweiz.DL.AG
114872;Ludovic.Girardin@salt.ch;Finance.Assurances.Solutions.Sàrl
114873;martin.keller2@salt.ch;Vitanovacom.GmbH
114880;Emir.Mustafa@salt.ch;CableIT.J..Tester
114881;Gianni.Cartolano@salt.ch;Handy.&.Tablet.Service.Piskin
114882;Gianni.Cartolano@salt.ch;PHONE.GARAGE.DI.MIRKO.CONCONI
114883;martin.keller2@salt.ch;my.connect.GmbH.114883
114888;martin.keller2@salt.ch;Schaefer.AG.114888
114890;Ludovic.Girardin@salt.ch;SAVOY.SA
114899;Gianni.Cartolano@salt.ch;DGSpot.GmbH
114903;martin.keller2@salt.ch;Lidl.Telesales.TPLDE
114904;martin.keller2@salt.ch;Lidl.Telesales.TPLFR
114917;Gianni.Cartolano@salt.ch;tip.top.natel.Sagl
114927;Ludovic.Girardin@salt.ch;GRAU.Electricité.SA
114928;Ludovic.Girardin@salt.ch;FTH.Services.SA
114930;martin.keller2@salt.ch;Missiliez.SA
114935;martin.keller2@salt.ch;AD.Tech.Sagl.114935
114936;martin.keller2@salt.ch;Centre.Natel.Emery.Sàrl.114936
114937;Lucas.Amigo@salt.ch;Mobilezone.AG.Wattwil
114938;martin.keller2@salt.ch;TeleConsulting.by.Arzu.Girti.114938
114939;martin.keller2@salt.ch;Ing..Carlo.Bosia.SA.114939
114942;Besnik.Jakupi@salt.ch;Mobilezone.AG.Zuger.Messe
114944;martin.keller2@salt.ch;PepeNeuhaus.Sàrl.114944
114947;Ludovic.Girardin@salt.ch;FMT.Swiss.Marketing.Sàrl
114954;martin.keller2@salt.ch;AMS.All.Mobile.Service.AG
114955;Gianni.Cartolano@salt.ch;Mobilezone.AG.Zürich.Shopville.2
114966;martin.keller2@salt.ch;Technoware.Sàrl.114966
114968;martin.keller2@salt.ch;Magicom.SA.114968
114969;Besnik.Jakupi@salt.ch;deinabo.Online
114972;martin.keller2@salt.ch;SPS.Swiss.Plus.Solution.SA.114972
114975;Besnik.Jakupi@salt.ch;natelo.ch.Online
114976;martin.keller2@salt.ch;Auratel.AG.114976
114980;Gianni.Cartolano@salt.ch;Crusader.Sagl
114985;Ludovic.Girardin@salt.ch;Mobilezone.SA.Genève.Rive
114992;martin.keller2@salt.ch;Xenis.AG.114992
115010;martin.keller2@salt.ch;MULTITEL.SA.390
115011;martin.keller2@salt.ch;Multitel.Genève.Sàrl.390
115012;martin.keller2@salt.ch;Multitel.Rolle.Sàrl.390
115013;martin.keller2@salt.ch;Multitel.Morges.390
115014;martin.keller2@salt.ch;Privatel.SA.Lonay.390
115015;martin.keller2@salt.ch;Privatel.SA.Renens.390
115016;martin.keller2@salt.ch;4G.Consulting.&.Communications.SA.390.115016
115017;martin.keller2@salt.ch;Vitanovacom.GmbH.390
115018;martin.keller2@salt.ch;my.connect.GmbH.390.115018
115019;martin.keller2@salt.ch;Schaefer.AG.390.115019
115028;martin.keller2@salt.ch;AMS.All.Mobile.Service.AG.390
115032;martin.keller2@salt.ch;Auratel.AG.390.115032
115034;martin.keller2@salt.ch;mobilezone.ag.390.115034
115035;Emir.Mustafa@salt.ch;Mobilezone.AG.Wilderswil
115041;Lucas.Amigo@salt.ch;Didico.AG
115048;Gianni.Cartolano@salt.ch;Art.Computer.SA
115050;Lucas.Amigo@salt.ch;PhoneStore.Communications.GmbH.Schlieren
10401;Lars.Keller@salt.ch;Trade.Fair.East
10402;Lars.Keller@salt.ch;Trade.Fair.Central
10403;Lars.Keller@salt.ch;Trade.Fair.West
115080;Ludovic.Girardin@salt.ch;Allo.Group.Switzerland.Sàrl
115081;martin.keller2@salt.ch;Perlini.Mobile
115086;martin.keller2@salt.ch;Padcom.AG
115087;martin.keller2@salt.ch;MSS.Consulting.Marcello.Stellato
115088;Besnik.Jakupi@salt.ch;Mobilezone.AG.Inhouse.Sales
115089;Emir.Mustafa@salt.ch;EWA.Energie.Wasser.Aarberg.AG
115091;Julien.Chanrion@salt.ch;SKAM..Anthony.Bollhalder..115091
115093;Julien.Chanrion@salt.ch;SKAM..Bahadir.Candan..115093
115094;Julien.Chanrion@salt.ch;SKAM..Massimo.Insalata..115094
115095;Christian.Aveni@salt.ch;PAM..Fikret.Aydin..115095
115096;Julien.Chanrion@salt.ch;KAM..Vladimir.Petkovic..115096
115097;Lucas.Amigo@salt.ch;St.Galler.Stadtwerke.TelecomShop
115106;Julien.Chanrion@salt.ch;SKAM..Alexander.Fulge..115106
115107;Julien.Chanrion@salt.ch;LAS.Sayat.Capkan.115107
115110;Gianni.Cartolano@salt.ch;Mobilezone.SA.Lugano.Peri
115131;Emir.Mustafa@salt.ch;Mobilezone.AG.Bern.Bahnhof
115132;Ludovic.Girardin@salt.ch;Multitel.SA
115134;martin.keller2@salt.ch;Multitel.SA
115136;Julien.Chanrion@salt.ch;AM..Vigan.Bajrami..115136
115137;martin.keller2@salt.ch;Swiss.Mobile.GmbH
115153;Besnik.Jakupi@salt.ch;Fixzone.GmbH
115154;Julien.Chanrion@salt.ch;SBS.Philippe.Ayoun.115154
115156;Ludovic.Girardin@salt.ch;Swissphonie.Swissimmob,.Jacques.Slama
115164;Besnik.Jakupi@salt.ch;Mobilezone.AG.Aarau.2
115165;Besnik.Jakupi@salt.ch;natelo.AG.Sursee
115175;Emir.Mustafa@salt.ch;Post.CH.AG.Bern.16.Burgernziel
115179;Gianni.Cartolano@salt.ch;Mobilezone.AG.Glattzentrum.2
115180;martin.keller2@salt.ch;Mediacom.Durmus.AG
115181;martin.keller2@salt.ch;it2day.AG
115182;Gianni.Cartolano@salt.ch;SMARTMOBILE.GmbH
115183;martin.keller2@salt.ch;Telesales.LIDL.WH
115184;martin.keller2@salt.ch;Telesales.LIDL.GA
115185;martin.keller2@salt.ch;Telesales.LIDL.TPTH
115187;Besnik.Jakupi@salt.ch;Fixzone.GmbH
115188;Besnik.Jakupi@salt.ch;Fixzone.GmbH
115191;martin.keller2@salt.ch;Lidl.Salt.Biel.Winback.Level.1
115192;martin.keller2@salt.ch;Lidl.Salt.Biel.Winback.Level.2
115193;martin.keller2@salt.ch;Lidl.Customer.Loyalty.inbound
115194;martin.keller2@salt.ch;Lidl.Customer.Loyalty.backoffice
115195;martin.keller2@salt.ch;Lidl.Customer.Loyalty.outbound
115198;martin.keller2@salt.ch;Mediacom.Durmus.AG
115199;martin.keller2@salt.ch;it2day.AG
115200;Ludovic.Girardin@salt.ch;REDPHONE.SARL
115206;Jonathan.Gaillard@salt.ch;AM.Henri.Lababsi.115206
115214;Ludovic.Girardin@salt.ch;Privatel.CTS
115215;martin.keller2@salt.ch;Privatel.SA..ClienTel.Sàrl
115218;Julien.Chanrion@salt.ch;AM.Muhamed.Shaqiri.115218
115219;Julien.Chanrion@salt.ch;AM.Urs.Reuss.115219
115228;Anis.Farhat@salt.ch;AM.Anis.Farhat.115228
115229;Julien.Chanrion@salt.ch;AM.Hannes.Schwarzer.115229
115243;Lucas.Amigo@salt.ch;Meta.Communications.GmbH
115254;Julien.Chanrion@salt.ch;SBS.Ferenc.Lipcsei.115254
115255;Gianni.Cartolano@salt.ch;Stadtantennen.AG
115256;Besnik.Jakupi@salt.ch;USSI.Handels.GmbH
115264;Emir.Mustafa@salt.ch;TecMarkt.GmbH
115265;Julien.Chanrion@salt.ch;KAM..Nikolic.Vjekoslav..115265
115266;Ludovic.Girardin@salt.ch;Multitel.FNAC.Rive
115282;Fikret.Aydin@salt.ch;pqmobile.GmbH
115283;Jonathan.Gaillard@salt.ch;AM.Alexandre.Borgeaud.115283
115285;Besnik.Jakupi@salt.ch;Eldoni.GmbH
115230;martin.keller2@salt.ch;Lidl.Eshop
115289;Fikret.Aydin@salt.ch;natelo.AG
115290;Fikret.Aydin@salt.ch;natelo.AG.390
115296;Emir.Mustafa@salt.ch;salespromo.ch.GmbH
115297;Emir.Mustafa@salt.ch;Reca.Mobile.Sevgi
115298;Ludovic.Girardin@salt.ch;Multitel.SA
115358;Emir.Mustafa@salt.ch;MobilecomStore.GmbH
115367;Ludovic.Girardin@salt.ch;Devcom.Agency.Sàrl
115369;Besnik.Jakupi@salt.ch;Computer.Support.Center.Ebrahimi
115372;martin.keller2@salt.ch;Mobile.POS.LIDL.Winterthur
115388;Ludovic.Girardin@salt.ch;Multitel.FNAC.Genève.Balexert
115389;Ludovic.Girardin@salt.ch;Multitel.FNAC.Lausanne
115390;Ludovic.Girardin@salt.ch;Multitel.FNAC.Fribourg
115391;Ludovic.Girardin@salt.ch;Multitel.FNAC.Neuchatel
115395;Fikret.Aydin@salt.ch;Alptel.GmbH
115396;Fikret.Aydin@salt.ch;Alptel.GmbH.390
115398;Julien.Chanrion@salt.ch;AM.Huong.Huynh.115398
115399;Julien.Chanrion@salt.ch;AM.Sareh.Shagaldians.115399
115404;Besnik.Jakupi@salt.ch;Mobilezone.AG.Würenlos
115405;Emir.Mustafa@salt.ch;Gemeindebetriebe.Muri.b..Bern,.Telecom
115411;martin.keller2@salt.ch;Mobile.POS.LIDL.Courgevaux
115413;Besnik.Jakupi@salt.ch;Swiss4net.Holding.AG
115416;matthias.feierabend@salt.ch;Mobile.POS.with.SST.staff
115422;martin.keller2@salt.ch;Mobile.POS.LIDL.Rothrist
115425;Emir.Mustafa@salt.ch;Maurer.Radio.Television.AG
115434;Julien.Chanrion@salt.ch;LAS.Katarina.Guida.115434
115436;Ludovic.Girardin@salt.ch;Particule.Concept.Sàrl
115440;Philippe.Ayoun@salt.ch;SBS.Marko.Alobik.115440
115441;Philippe.Ayoun@salt.ch;SBS.Stefano.Maggiore.115441
115445;Eneas.Vargas@salt.ch;AM.Eneas.Vargas.115445
115452;Besnik.Jakupi@salt.ch;Mobile.Corner.GmbH
115453;martin.keller2@salt.ch;Mobile.POS.LIDL.Wohlen
115454;martin.keller2@salt.ch;Mobile.POS.LIDL.YverdonlesBains
115462;Ludovic.Girardin@salt.ch;Multitel.Fnac.Genève.Cornavin
115463;Ludovic.Girardin@salt.ch;Multitel.Fnac.Chavanne
115464;Ludovic.Girardin@salt.ch;Multitel.Fnac.Vevey
115468;Ludovic.Girardin@salt.ch;Fibre.Solution.Sàrl
115472;Julien.Chanrion@salt.ch;SBS.Fabian.Borer.115472
115480;Hodan.Mohamed@salt.ch;Lidl.MPOS.1.East
115481;Hodan.Mohamed@salt.ch;Lidl.MPOS.2.East
115482;Hodan.Mohamed@salt.ch;Lidl.MPOS.3.East
115483;Hodan.Mohamed@salt.ch;Lidl.MPOS.4.East
115484;Hodan.Mohamed@salt.ch;Lidl.MPOS.1.Central
115485;Hodan.Mohamed@salt.ch;Lidl.MPOS.2.Central
115486;Hodan.Mohamed@salt.ch;Lidl.MPOS.3.Central
115487;Hodan.Mohamed@salt.ch;Lidl.MPOS.4.Central
115488;Hodan.Mohamed@salt.ch;Lidl.MPOS.1.West
115489;Hodan.Mohamed@salt.ch;Lidl.MPOS.2.West
115490;Hodan.Mohamed@salt.ch;Lidl.MPOS.3.West
115491;Hodan.Mohamed@salt.ch;Lidl.MPOS.4.West
10630;Hodan.Mohamed@salt.ch;Salt.MPOS.1.East
10631;Hodan.Mohamed@salt.ch;Salt.MPOS.2.East
10632;Hodan.Mohamed@salt.ch;Salt.MPOS.3.East
10633;Hodan.Mohamed@salt.ch;Salt.MPOS.4.East
10650;Hodan.Mohamed@salt.ch;Salt.MPOS.1.Central
10651;Hodan.Mohamed@salt.ch;Salt.MPOS.2.Central
10652;Hodan.Mohamed@salt.ch;Salt.MPOS.3.Central
10653;Hodan.Mohamed@salt.ch;Salt.MPOS.4.Central
10670;Hodan.Mohamed@salt.ch;Salt.MPOS.1.West
10671;Hodan.Mohamed@salt.ch;Salt.MPOS.2.West
10672;Hodan.Mohamed@salt.ch;Salt.MPOS.3.West
10673;Hodan.Mohamed@salt.ch;Salt.MPOS.4.West
10680;Hodan.Mohamed@salt.ch;Door.to.Door.East
10681;Hodan.Mohamed@salt.ch;Door.to.Door.Central
10682;Hodan.Mohamed@salt.ch;Door.to.Door.West
115496;Christian.Aveni@salt.ch;BLS.Christoph.Klöpping.115496
115497;Ludovic.Girardin@salt.ch;PepeNeuhaus.Sàrl
115504;Lucas.Amigo@salt.ch;AlptelShop.Amriswil
115505;Lucas.Amigo@salt.ch;AlptelShop.Appenzell
115506;Lucas.Amigo@salt.ch;AlptelShop.Kreuzlingen
115509;Besnik.Jakupi@salt.ch;FoxDeal.AG
115513;Julien.Chanrion@salt.ch;SBS.Patrick.Wermeille.115513
115522;Ludovic.Girardin@salt.ch;Multitel.SIS
115543;Julien.Chanrion@salt.ch;Welcomeonboard
115544;Lucas.Amigo@salt.ch;mobile.klinik.AG
115546;Christoph.Kloepping@salt.ch;AM.Robert.Yelegen.115546
115547;Christoph.Kloepping@salt.ch;AM.Marco.Di.Giorgi.115547
115550;Emir.Mustafa@salt.ch;mobile.klinik.AG.Biel
115551;Emir.Mustafa@salt.ch;mobile.klinik.AG.Bern.Zytglogge
115552;Emir.Mustafa@salt.ch;mobile.klinik.AG.Bern.Westside
115553;Besnik.Jakupi@salt.ch;mobile.klinik.AG.Zug
115554;Emir.Mustafa@salt.ch;mobile.klinik.AG.Basel
115557;Ludovic.Girardin@salt.ch;mobile.klinik.AG.YverdonlesBains
115558;Ludovic.Girardin@salt.ch;mobile.klinik.AG.Fribourg
115559;Ludovic.Girardin@salt.ch;mobile.klinik.AG.Lausanne
115560;Gianni.Cartolano@salt.ch;Eyeswiss.SA
115563;Ludovic.Girardin@salt.ch;Multitel.SA
115565;Lucas.Amigo@salt.ch;handy.ch.Aadorf
115571;Besnik.Jakupi@salt.ch;natelo.AG.Rapperswil
115572;Besnik.Jakupi@salt.ch;natelo.AG.Zug
115581;Christoph.Kloepping@salt.ch;AM.Yves.Seiler.115581
115583;Fikret.Aydin@salt.ch;Business.Center.Bahnstrasse.GmbH
115584;Fikret.Aydin@salt.ch;Business.Center.Bahnstrasse.GmbH.390
115585;Besnik.Jakupi@salt.ch;Fixzone.GmbH
115589;Gianni.Cartolano@salt.ch;Mobilezone.AG.Flughafen.Zürich
115590;Lucas.Amigo@salt.ch;Logic.Group.AG
115602;Fikret.Aydin@salt.ch;Sat.Communications.Sagl
115603;Fikret.Aydin@salt.ch;BizTelecom.Sagl
115604;Fikret.Aydin@salt.ch;Sat.Communications.Sagl.390
115605;Fikret.Aydin@salt.ch;BizTelecom.Sagl.390
115606;Besnik.Jakupi@salt.ch;Love.Beauty.GmbH
115609;Philippe.Ayoun@salt.ch;SBS.Assia.El.Fahfouhi.115609
115613;Besnik.Jakupi@salt.ch;2COM.Computer.and.Communication.GmbH
10683;Hodan.Mohamed@salt.ch;Door.to.Door.South.West
115619;Gianni.Cartolano@salt.ch;BizTelecom.Sagl
115620;Gianni.Cartolano@salt.ch;Sat.Communications.Sagl
115622;Ludovic.Girardin@salt.ch;Swiftcom.Sàrl
115623;Christoph.Kloepping@salt.ch;AM.Kamran.Shirazi.115623
10684;Hodan.Mohamed@salt.ch;Door.to.Door.Southwest
115625;Lucas.Amigo@salt.ch;Mobile.World.ZH.Migros.City
115626;Besnik.Jakupi@salt.ch;KORAL.GmbH
115627;Ludovic.Girardin@salt.ch;Infotec.Service.Sàrl
115628;Fikret.Aydin@salt.ch;VeryFile.SA
115629;Fikret.Aydin@salt.ch;VeryFile.SA.390
115631;Philippe.Ayoun@salt.ch;SBS.Vanessa.Pinto.115631
115633;Ludovic.Girardin@salt.ch;Swiss.Premium.Insurance.Sàrl
